1363_1,"""At the moment developers do not have any control on such tasks.""",0
1363_2,"""And its very frustrating to see other platforms like (Android and Blackberry) developers can easily do it.""",0
1364_1,"""So that i can manage the phone, send messages, manage apps, account, settings and so on.""",0
1364_2,"""all this by using the bigger and faster interface of the computer.""",0
1365_1,"""I do really like the idea of contract in windows 8.""",0
1366_1,"""Will this feature included in WP8?""",0
1366_3,"""application should run in background.""",0
1366_4,"""Originally posted by Sergiy (http://wpdev.uservoice.com/users/26024506-sergiy) "" russian characters in email subject field are replaced by question marks when reply is sent.""",0
1366_5,"""Steps to reproduce: 1. send an email from gmail web interface with word ""________"" as subject 2. download the email using phone default client (the subject is shown correctly) 3. press reply (subject is still correct) 4. send the email 5. check Sent folder - subject is displayed as ????""",0
1366_6,"""6. check email in gmail - subject is brolen as well p.s.""",0
1366_7,"""the phone language and settings are UK english.""",0
1366_8,"""russian is used only as additional keyboard layout "" The bug mentioned above got a lot worse since last WP7 update: if you reproduce steps 1-6, you will get a message with actually _broken_ e-mail headers.""",0
1366_9,"""This is really frustrating, considering that this bug was there for more than 4 months.""",0
1367_1,"""Also, similar bug was spotted in native twitter client: then uploading a picture to pic.twitter.com, original tweet is displayed as ""??????...""""",0
1367_2,"""instead of non-english characters.""",0
1367_3,"""russian is used only as additional keyboard___ more""",0
1367_4,"""Apps written for WP8 will not work on WP7.""",0
1367_5,"""Ok, fine.""",0
1367_6,"""However, in order to be able to support *both* platforms, we are going to want some extensions on the WP7 side in order to support WP8 features that are not available on the older platform.""",0
1376_1,"""_________Marketplace___AppHub__________________________________________________________________________________________________________________ ___________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________ ____Ç______________________________________________________________________________________________________________________________App Hub___Marketplace___________________________________________________""",0
1377_1,"""Moreover, recently GeoTrust claimed us to cancel US registration (current one) and re-register as Russia.""",0
1378_1,"""Indeed, we're discouraged and not happy...""",0
1378_2,"""There is no default property or method of ListBox control which will give us the currently binded items on view or carousel control for WP7""",0
1380_1,"""BingMapsDirectionsTask, Only set start point, when the task is running, it's prompt ""Getting directions"" , it's alert ""End point not found, we couldn't find a match for your ending point.""""",0
1380_2,"""I don't think this is a good design for BingMapsDirectionsTask, it's not flexible.""",0
1380_3,"""i cloud be only set the start point or not.""",0
1380_4,"""Currently we have to download and configure the silverlight toolkit to get certain UI elements that should really be integrated with the platform.""",0
1380_5,"""Please add these to the platform.""",1
1380_6,"""There is lack of support for digitally signing X509 client certificates.""",0
1380_7,"""Also there is no support for storing certificates in certificate store using .NET code and located in the device.""",0
1380_8,"""Facilidade para definir qualquer mp3 como toque, e transfer__ncia de arquivos sem a necessidade do zune, pois __ rid__culo ter de utilizar um programa ruim sem poder definir as coisas da maneira que eu quero!!!""",0
1380_9,"""Machine translation: Up the phone more Tramp in the market if you can set music as ringtone, alarms etc., as in windows I have to create ringtone Facility to define any mp3 as a ringtone, and transfer of files without the need of zune, it is ridiculous to have to use a bad program without being able to set things up the way I want!""",0
1380_10,"""Open the damn thing up.""",0
1380_11,"""Less than 5% market share and the platform is more locked up than my wife's vagina.""",0
1380_12,"""Had a great idea for an app and after 10 seconds of research I found it was impossible to do with WP7.""",0
1380_13,"""There does not seem to be a way to control newlines in the application descriptions on the Marketplace.""",0
1382_3,"""I would jump at the opportunity to adapt my apps for Windows Phone if Microsoft___ more""",0
1383_3,"""One public folder with full access as flash memory with configurable size.""",0
1383_4,"""That folder would be available for all apps.""",0
1383_11,"""Currently I know of developers creating deep link tiles from XAML in their application, so the idea isn't too far off.""",0
1383_12,"""This came up while talking to other developers at a few talks/meetups (not because I created the largest vector based creative commons icon pack for Windows Phone that many of you use already).""",0
1384_1,"""Currently I know of developers creating___ more""",0
1385_1,"""In short, now that we can have multiple tiles, sure, it's great that they can open the app.""",0
1385_2,"""But why not let us flip the tile instead (Note: The mail tile would *always* open the app.)""",0
1385_3,"""Think of a 'Stocks' app where you see the price and change on the front, then tapping it shows the graph on the back.""",0
1386_1,"""Perhaps a double-tap opens the app like they do now.""",0
1387_1,"""Social networking APIs, like Facebook, are constantly adding new features.""",0
1387_2,"""Proving access to the authentication directly (even if it were temporary) would allow applications to use the most up-to-date social networking SDK to provide better features for their users.""",0
1387_3,"""A ""GrantAccountAccessTask"" could, for example, ask the user for temporary access (including what permissions are needed).""",1
1389_1,"""If the user did not have an account configured for that provider, they could be given the chance to create one (or simply redirected to the social network providers website).""",0
1395_2,"""I like to keep my start screen tidy with relatively few apps, but the alphabetized list is cumbersome when I forget the name of an app.""",0
1396_1,"""lets keep the automatic adjustment of screen brightness with manual compensation that increases or decreases the value automatically set""",0
1399_2,"""I know that storage and storing information is limited to the application context.""",0
1400_1,"""I'm android developer, I've been through interoperability guide and read about this.""",0
1400_2,"""I've been wondering if something can be done through the silverlight, but all that failed since read that.""",0
1400_3,"""Cheers,""",0
1400_4,"""On all the ... buttom right, where I can share etc I would like to be able to print.""",0
1400_5,"""It needs to be and integrated part of the phones functionality, that is why I put it in Framework.""",0
1400_6,"""No app-driven solution.""",0
1400_7,"""Having a lot of i-gear, iPhone, iPads etc that can print, it is dissappointing not beeing able to use the equipment I already own.""",0
1402_1,"""I'm sure a lot of potential customers have the same contemplations but decides to stay on iOS instead of switching.""",0
1404_3,"""Can you not make connection to these___ more""",0
1406_2,"""De una buena vez quiten la interfaz Metro, se ve bien desde una app de escritorio, pero en el m__vil es horrible.""",0
1407_3,"""This is experienced on a Nokia Lumia 800, OS version: 7.10.8107.79""",0
1407_5,"""For instance, normally a stock price tile updates every 30 minutes via a background task, but if you tap it, the quote updates instantly.""",0
1407_6,"""Or perhaps you have a tile that shows you where you are--restarurant or wherever--and you simply tap it to check in there.""",0
1407_7,"""No need to open the app.""",0
1407_8,"""Since it's user-initiated, it wouldn't drain the battery.""",0
1415_1,"""http://wpdev.uservoice.com/forums/110705-app-platform/suggestions/1908267-extend-the-api-to-query-phone-volume-and-vibration""",0
1415_2,"""I found a problem with displaying html in the built-in browser (IE) windows phone 7.""",0
1415_3,"""In html if you align text to the right, then its size is reduced.""",0
1415_4,"""Sample html: <!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <title>text-align</title> <style> div { border: 1px solid black; /* __________________ __________ */ padding: 5px; /* ________ ____________ ____________ */ margin-bottom: 5px; /* ____________ __________ */ } #left { text-align: left; } #right { text-align: right; } #center { text-align: center; } .content { font-size: 20px; width: 75%; /* ____________ ________ */ background: #fc0; /* ________ ________ */ } </style> </head> <body> <div id=""left""><div class=""content"">________________________ ____ ____________ ________</div></div> <div id=""center""><div class=""content"">________________________ ____ ____________</div></div> <div id=""right""><div class=""content"">________________________ ____ ______________ ________</div></div> </body> </html> Third row is displayed incorrectly Phones: emulator vs, lumia 800, trophy version OS: 7.1 I found a problem with displaying html in the built-in browser (IE) windows phone 7.""",0
1415_5,"""Sample html: <!DOCTYPE html> <html> <head> <meta charset=""utf-8""> <title>text-align</title> <style> div { border: 1px solid black; /* __________________ __________ */ padding: 5px; /* ________ ____________ ____________ */ margin-bottom: 5px; /* ____________ __________ */ } #left { text-align: left; } #right { text-align: right; } #center { text-align: center; } .content { font-size: 20px; width: 75%; /* ____________ ________ */ background: #fc0; /* ________ ________ */ } </style> </head> <body> <div id=""left""><div___ more""",0
1416_1,"""I would like to develop a bedside alarm clock app where the user can control the brightness by touch - so the app can run with the screen off unless the user is touching the screen, or the user can pinch to make the display lighter or darker.""",0
1416_2,"""All I am able to control at the moment is the contrast of the display (by playing with the colours and alpha levels of the rendered graphics).""",0
1416_3,"""Silverlight for WindowsPhone provides basic, built-in binding validation through the Binding.ValidatesOnExceptions property, as documented in the Silverlight Data Binding topic.""",0
1416_4,"""However, the phone versions of the controls do not provide validation templates.""",0
1417_1,"""To support validation, one option is to re-template the controls to provide your own validation template.""",0
1417_2,"""For example, you can customize the desktop version of the template provided in the TextBox Styles and Templates topic.""",0
1419_1,"""We've heard a lot about the default experiences in the phone (especially the different hubs) are a great resources for developers and designers to get a feel for some real world implementations of the Metro Design Language and get inspired from them.""",0
1420_1,"""simple.""",0
1420_2,"""let there be more than 9.""",0
1420_3,"""A user should be able to deside between power drain and functions.""",1
1421_2,"""Optimized to the hardware by performant C++ usage instead of own written encoders.""",0
1423_1,"""I am doing Agile development on a business app and I need to let me boss test the app weekly.""",0
1425_3,"""As it is, it___ more""",0
1426_4,"""CSS______position:fixed____________________________________________________________________________________________________________________________________________________________________________________________________________IE Mobile_________________________________________________""",0
1428_1,""".net should support zip, system can use, why not give developers?""",1
1429_6,"""http://news.cnet.com/8301-10805_3-57429782-75/microsoft-soundwave-its-like-kinect-but-skips-the-cameras/ Please try to make that happen.""",1
1435_5,"""Users are reporting a 1-2 day___ more""",0
1435_6,""".""",0
1440_3,"""Security is a concern and in this case that means access to data or performing undesired operations.""",0
1440_5,"""Additionally, the app itself is responsible for what it exposes; and it would not be able to chain access to any other area - only data in its isolated storage space for functions that are allowed as tasks.""",0
1440_6,"""Lastly, app submission testing would ensure that the app ""plays nicely"" in what it offers.""",0
1440_7,"""Consider the following... class MyAppChooser : Chooser { public Choose() { // give list of saved music or list of sites from news feeds } } class MyAppLauncher : Launcher { public Launch() { // kick off app function such as PlayMusic() or ShowFeed() } } When developing apps it is often useful to leverage existing Launchers and Choosers as Tasks to access certain data or perform an operation.""",0
1440_8,"""Imagine having an installed app do___ more""",0
1440_9,"""HLS becomes more and more popular to stream live video contents on mobile devices.""",0
1440_10,"""Is there any plan to support this protocol in WP?""",0
1440_11,"""If not, what is the recommended solution.""",0
1440_12,"""<p>As 99% computer owners have installed flash plugin in web browser, so it's naturally that FLV or SWF flash videos are more acceptable than popular videos formats, such as MP4, AVI, MPEG or ect.""",0
1440_13,"""Especially the FLV has been widely used among renowned video sharing sites, for example YouTube.""",0
1440_14,"""Are you planning to advertise your company products or discount news by online videos?""",0
1440_17,"""Besides, the FLV flash video has no requirement of video player, if the viewers have installed flash plugin.</p> <p>How to <strong><a href=""http://www.kvisoft.com/video-to-flash/"">convert video to FLV</a></strong>?</p> <p>1.""",0
1441_1,"""import videos.""",0
1441_2,"""The any video converter is powerful in converting multiple video of any format to FLV, so you can <strong><a href=""http://www.kvisoft.com/tutorials/avi-to-flv-conversion.html"">convert AVI to FLV</a></strong>, or <strong><a href=""http://www.kvisoft.com/tutorials/how-to-convert-mp4-to-flv.html"">convert MP4 to FLV</a></strong> etc in a breeze.</p> <p>2.""",0
1441_3,"""edit and customize imported videos.""",0
1443_1,"""</p> <p>Cropping the screen size of each video, inserting photos or text as watermark, regulate the saturation of selected video, split or clip videos, and merge various videos into one are all made easy by Kvisoft <strong><a href=""http://www.kvisoft.com/video-to-flash/"">video to flash</a></strong> converter.""",0
1443_2,"""</p> <img src=""http://farm7.staticflickr.com/6096/7028831993_5467feca35.jpg""; /> <p>3.""",0
1444_1,"""____________PictureHub_______________Music+Videos____________________________________________________________________________________________________________Video______________________________________________________________________________________________________""",0
1449_8,"""UDP Broadcast (send to 255.255.255.255) is not supported.""",0
1449_9,"""In this case an exception is thrown.""",0
1449_11,"""These devices have a simple network interface an cannot be extended for several reasons (flash size, communication library).""",0
1449_12,"""UPNP and UDP Multicast is not supported by these devices.""",0
1449_13,"""The only possibility to search them is to use UDP Broadcast.""",0
1449_14,"""We get an answer back and know how devices are in the network.""",0
1449_15,"""Then we can use the Smartphone as remote control four our devices.""",0
1449_16,"""Visual Studio provides a Edit and Continue feature allowing a developer to write code while debugging.""",0
1449_18,"""In fact when the debugger is in break mode, you can edit the local function being executed.""",0
1449_19,"""Silverlight and Windows Phone does not support that right now.""",0
1450_1,"""It would be great to have this feature.""",1
1450_2,"""I have a great app idea going but I am missing one feature, the ability to upload music.""",0
1450_3,"""We have the photochoosertask which works great and does the job, but we do not have access to music on the device.""",0
1451_1,"""The reason I think this should be allowed is because there are many artists who make their own music that are new and put their music on the device.""",0
1451_3,"""What do you people think, do you hear where I am coming from with this idea?""",0
1451_4,"""Thanks Joe I have a great app idea going but I am missing one feature, the ability to upload music.""",0
1452_1,"""What do you people think, do you hear where I am coming from with___ more""",0
1452_2,"""_____wifi_______________""",0
1456_1,"""Speech API is an essential part for a lot of people on the desktop.""",0
1456_2,"""It plays a big role in education, helping visually impaired etc.""",0
1456_3,"""There are also companies living of developing SAPI voices, and it__s far between great SAPI voices for non-English languages.""",0
1456_5,"""However the collection does not implement Sort, and it does even implement Move (so you can implement sorting on your own by extending it).""",0
1457_1,"""Can we have a sortable observable collection for WP7?""",1
1458_1,"""Option to show track number on Zune playlist""",0
1458_2,"""I am really sorry having bought this phone.""",0
1458_3,"""The abillity to search, and get results are crucial to a good user experience!""",0
1459_2,"""Let us say I wan't to find a bicycle repair shop?""",0
1459_3,"""Bing doesn't find any for me, the nearest is in Australia, which is a bit far from Denmark.""",0
1459_4,"""20000 km or so?""",0
1459_5,"""Using the Google app, I find some nearby, but I guess the Google app doesn't have my exact location.""",0
1460_1,"""Well from IE you can also search.""",0
1460_2,"""But let us say I visited the bicycle page, from Google, and want to search for...sunglasses ...to buy when I go to town anyway....the search in IE is yet again the Bing thing.""",0
1460_3,"""Get it, I do not want Bing!""",0
1460_4,"""As long as it can't give me relevant search results, keep the darn thing away from my phone!""",0
1460_5,"""I would like and recommend the phone to others, but this is just too big an issue to overlook!""",0
1461_1,"""I'm sure fixing the phone is easiest, fastest and cheapest!""",0
1461_3,"""But let___ more""",0
1462_1,"""I started writing an application that was going to send text to all my friends who are on Messenger, and so I thought I may have access to that over the phone since I can now chat via messenger.""",0
1462_2,"""Unfortunately, that task or access does not exist.""",0
1462_3,"""Is that in the upcoming roadmap?""",0
1462_4,"""Siamo indietro rispetto al Mac!""",0
1463_1,"""At the moment, when launching the BingMapsTask it's only possible to set the center and zoom level.""",0
1464_1,"""There's no way to specifically highlight the paticular place that we're wanting to show to the user.""",0
1466_1,"""(Even half way round the world from where we wanted to show!)""",0
1466_2,"""It is possible to perform a search for the latitude and longitude of the place but this results in a pin that displays the latitude and longitude which can be confusing.""",0
1468_1,"""Or if the search finds___ more""",0
1469_2,"""Internet explorer keeps running in background and is always visible while back button is kept pressed.""",0
1469_3,"""That is good for multitasking and it resumes the work from where we left but still if I have done using it, I can't close it down.""",0
1469_4,"""That is irritating actually.""",0
1470_3,"""Would work just like Apple does, there is no reason why we need to purchase a certificate every year from a root CA and worry about certificate chain issues.""",0
1472_1,"""http://connect.microsoft.com/VisualStudio/feedback/details/613932/windows-phone-7-visual-studio-generates-uncompilable-code-when-adding-an-image-to-a-resource-file""",0
1472_3,"""Many small developers skip Brazil and Korea from worldwide distribution because there are mandatory rating agency requirements.""",0
1473_2,"""in the start screen""",0
1474_1,"""The current developer ecosystem for WindowsPhone apps is focused on individual developers or corporate developer accounts that typically distribute apps to the masses via the Marketplace.""",0
1475_1,"""Internal use of apps is defined as a ""beta test"" and requires a list of Live IDs designated to allow a certain set of users to download and use the app.""",0
1476_1,"""This is very limited and also time consuming.""",0
1476_2,"""Ideally, a company may wish to dedicate a group of Live IDs as testers to be used each time.""",0
1478_1,"""For this cost, a company would receive two unlocked WindowsPhone devices that could be traded or upgraded.""",0
1478_2,"""This allows a team to use these devices for testing, as opposed to having to put company apps on their personal devices or hand their devices over for demonstrations.""",0
1478_3,"""The Enterprise account would also allow for distribution of apps at the organizational level - either in-house or to clients.""",0
1479_1,"""The Targeted Distribution approach doesn't seem to satisfy the need to sell or distribute from a company to clients.""",0
1479_3,"""It could also allow for a specific download key if purchases were made outside of the app Marketplace.""",0
1479_4,"""Together, this level of support would cater to a market that would like to leverage the Marketplace in a unique way while having the tools and capabilities to develop apps without requirements of personal accounts or devices.""",0
1479_8,"""This would enable apps like Skype to work in background and show incoming call nobtification.""",0
1481_1,"""With mobile platform already emerging very fast.""",0
1481_3,"""Currently, the search button only opens Bing.""",0
1482_1,"""native Midi file support""",0
1482_2,"""Identify cell and BTS connected, RSCP,CPICH RSSI and EcNo, pathloss, (...), Wifi RSSI/strength""",0
1482_3,"""If a contact has a phone number whose type is ""company"", then you have no way to access it in a 3rd-party app, because the Contact.PhoneNumbers does not contain it.""",0
1483_1,"""It must be a bug, and it's terribly annoying for dialer apps.""",0
1483_2,"""Pls fix it ASAP!""",1
1484_1,"""when you lock your screen and keep your phone in your Jeans front pocket, sometimes your camera button is pressed for few seconds and the camera mode popsup and screen automatically unlocks, and i got almost 30 blank pictures in my camera roll.""",0
1485_1,"""I have a Samsung Focus S which has the camera button on the side.""",0
1485_2,"""Enable to send tweets within an app by showing a TwitterComposeTask.""",0
1485_4,"""This is essential for making client app for web services.""",0
1485_5,"""___________________________________________ I hope Microsoft can open Asia voice function fastest""",0
1485_6,"""With Swype, you can type much faster.""",0
1485_7,"""I am very intersting in develop app in WCF that let me to receive notificaction from the server or other clients, but this is impossible for three main reasons: 1.- WiFi is disabled when the phone is locked.""",0
1485_8,"""2.- It's not possible to have an app in background that listens the communication channel.""",0
1485_9,"""3.- WCF don't let duplex communication.""",0
1485_11,"""Cuz when we navigate away from IE to an app, the back to IE, we can't navigate to the previous website.""",0
1486_1,"""It's very usefull when you want to make application with, for example , voice or image processing""",0
1487_1,"""It is not possible to select the port to receive messages.""",0
1487_2,"""Before receiving an UDP message a message has to be send (using sockets).""",0
1488_1,"""When sending the message the receiving port is choosen randomly by the windows phone.""",0
1488_2,"""There is no possibility to choose a specific port number.""",0
1488_3,"""sending an UDP Broadcast (send to 255.255.255.255) is not supported.""",0
1488_4,"""UPNP and UDP Multicast is___ more""",0
1488_5,"""There all still to much bugs on current main apps.""",0
1488_6,"""Like on twitter, sometimes we cant follow during viewing a profile.""",0
1488_8,"""The MediaPlayer class can play Song objects, but there is currently no way to get at the song data.""",0
1488_9,"""Allow binary access would allow custom vizualizations, media players, and audio enabled games.""",1
1488_10,"""This would also solve another requested issue where devs want to get visualization data.""",0
1488_11,"""With access to the song binary, this data could just be created by the dev.""",0
1488_12,"""http://wpdev.uservoice.com/forums/110705-app-platform/suggestions/1908309-enable-microsoft-xna-framework-media-visualization""",0
1489_1,"""A media picker control that you could activate that would let the user go through their media library and check off a list of songs or videos.""",0
1489_2,"""This would also be very nice so that you could add a 'create playlist' feature into the music+video hub.""",1
1490_2,"""There are some apps I only open every month or two but I do want the live tile to be kept up to date.""",0
1490_3,"""public void FocusAtPoint(double x, double y) method is not listed in PhotoCamera[from metadata] when i press F12 on PhotoCamera in text editor.""",0
1490_4,"""I'm intalling: Microsoft Visual C# 2010 Microsoft Windows Phone Developer Tools 7.1 (Beta) - ENU Microsoft Visual Studio 2010 Ultimate - ENU Service Pack 1.""",0
1490_5,"""That's ridiculous there's no way to check vibrate mode until SDK 7.1.1!""",0
1490_6,"""Are you serious, Microsoft?""",0
1490_7,"""Simple navigation to previous/next web page using finger flicks""",0
1490_8,"""Consider the following situation: I just bought the Gold Family Xbox LIVE package.""",0
1492_5,"""I bought my WP7 phone with gaming in mind, but there's more than one gamer in this house -___ more""",0
1493_1,"""There is a small bug in pictures hub.""",0
1494_1,"""Open a picture.""",0
1496_1,"""Click ""..."" expand menu.""",0
1498_1,"""Select ""Delete"".""",0
1498_2,"""Change orientation of the device.""",1
1498_3,"""Press ""delete"".""",0
1498_4,"""The selected image will not be deleted.""",0
1498_5,"""____________________________________________________________________________î_________________________________________________________wp___""",0
1498_6,"""When I type a text message and need to go back to a different app (to copy a phone number to paste into the text message for example), I lose what I have typed when I come back to the text message editor, which is very frustrating.""",0
1500_1,"""Can this be possible on the phone.""",0
1500_2,"""It will allow ""code anywhere anytime on windows"" idea.""",0
1500_3,"""When you create a tile dynamically, it is common to want to save it as a Png file so that it uses transparency (so that it respects the theme accent color).""",0
1500_4,"""However, there is no built in method to save a WriteableBitmap as a png.""",0
1500_5,"""There is however a nice extension to save it to jpg, but that doesn't help if you want to use transparency to leverage the theme accent color in your tile.""",0
1500_6,"""I think many apps that need to generate a tile dynamically will encounter this issue.""",0
1500_7,"""To load the mobile turn off and the alarm works with the phone off to my core.""",0
1500_10,"""For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and innovation through use of questionable practices and a bad app design.""",0
1502_1,"""All subsequent children's book apps will be essentially ""undiscoverable"" no matter how good they are... Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.""",0
1503_1,"""For instance, if I build a children's book app and then submit that same app 50 times, each time with a different name and book loaded, i have essentially used up all the available space on the marketplace app search results screen, thereby stifling competition and___ more""",0
1504_2,"""So that we can perform some other function within our app on the basis of notification type means call,don't call, end call.""",0
1504_3,"""I am using a open source API called OpenStack Storage (http://openstack.org/projects/storage/) that requires passing empty headers to remove certain custom metadata entries.""",0
1505_1,"""The library being used by WP (HttpWebRequest) doesn't allow passing empty headers.""",0
1505_2,"""It is unacceptable simply because according to RFC 2616 Section 4.1 (Header Field Definitions), the message headers of an HTTP 1.1 message value is optional.""",0
1505_3,"""This is limiting me to provide customers to fully use my app for stuff like removing entries on their objects.""",0
1505_4,"""The error I receive is something like ""The header xxxxx has an empty value"".""",0
1506_1,"""WP need video calls to be able !""",1
1507_1,"""WM6.1 & WM6.2 has that feature but since WM6.5, the feature has just disappeared...""",0
1507_2,"""Please give that back.""",1
1507_3,"""see for example http://www.newsgeek.co.il/quite-in-the-train/ or any other Hebrew WP site.""",0
1507_4,"""Windows Phone breaks from iOS and Android by removing the need to open an app to share pictures and statuses by adding a sharing API.""",0
1507_5,"""However, this must be updated by Microsoft.""",1
1507_7,"""These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and become dynamic, tailored to the users needs while removing the requirement for Microsoft to make the updates (As the Zune attempted to do with it's apps, a bad idea).""",0
1507_8,"""These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and___ more""",0
1507_9,"""Word displays documents terribly.""",0
1507_10,"""Tables always require scrolling a cross, there is no way to zoom out, text is displayed far too big.""",0
1508_1,"""It is almost inconvenient using word.""",0
1509_2,"""Also lack of support to display symbols and equations is annoying, as some word docs i need include them.""",0
1509_3,"""Pinch and zoom out and scroll through slides.""",0
1509_4,"""View in normal and flick a cross screen to view slides.""",0
1510_1,"""Like ability to zoom in.""",0
1510_2,"""And please force adobe to update their pdf viewer, its terrible :'( Word displays documents terribly.""",1
1510_3,"""And please force adobe to update their pdf viewer, its terrible___ more""",1
1510_4,"""HTC surround HD""",0
1511_1,"""____________WP7_______________________________________________________________________________________ _________________________________________________________________________________ _______________________________________________________________________________________ _________________________________________________________________________________________________________ ___________________________________________________________________Tile Label___________________________ ___________________________________________________________________________________________ ______________________________________________________________________________ ______________________________________________________________________________________ ____________________________________________________________________________________________ ________________________________________________________________________________________________ _________________________________________________________OS_______________________________ ______________________________________________________________________________ _____________________________________________________________________ _____________________________________________________________________________ _____________________________________________WP7_______________________________________ ________________________ ________________________metro UI_____________________________________________________ ___________________________________________________""",0
1512_1,"""This .NET property helps to determine what was wrong during the request.""",0
1512_2,"""It's very helpful to give a pertinent feedback to the user.""",1
1512_3,"""Right now, the value is always UnknownError.""",0
1512_4,"""NameResolutionFailure, SendFailure: check your internet connection TrustFailure: please add our certificate Timeout: woops, our servers are down, please try again later ProtocolError: something went wrong, please try again later""",0
1512_5,"""Ability to tag friends on Facebook posts & in the Check In section of the people hub""",0
1512_7,"""This would make it very easy to repeatably test the location data in the device, as well as demo apps for customers.""",0
1514_1,"""The NMEA 0183( http://en.wikipedia.org/wiki/NMEA_0183 ) is a serial, ASCI, sentence based protocol which is supported by almost all GPS out there now.""",0
1514_2,"""more and more people telephone over voip but there are many different provider.""",0
1514_4,"""I use WP7 on fido, each time I sent SMS the SMS get the proper time stamp, however when I receive SMS the timestamp is -5:00 hours, can you guys add a feature to fix this issue.""",0
1514_5,"""Wireshark shows that the default MaximumAutomaticRedirections is always 5,which is so small in practical.""",0
1514_6,"""If the server(s) redirect for 6 times,then the request failes.""",0
1514_7,"""Need access to set this property programmatically.""",0
1514_8,"""Current WP7 does not allow the keyboard to be replaced.""",0
1514_9,"""Even though default keyboard is nice, I'd like to see a swipe version.""",1
1514_10,"""The keyboard usually lags and decides to disappear while im writing so i spend more time trying to display it back than typing.""",0
1514_12,"""its the keyboard Nokias had and im used to them.""",0
1514_13,"""I dont like typing on this keyboard and its not correcting all the time like right now.""",0
1514_14,"""I love being able to share short text messages quickly by ShareStatusTask.""",0
1514_15,"""I want to be able to do the same thing with pictures - i.e.""",0
1515_1,"""Tutorial about video to flash conversion; Convert MP4 to FLV(http://www.kvisoft.com/tutorials/how-to-convert-mp4-to-flv.html ) Convert AVI to FLV(http://www.kvisoft.com/tutorials/avi-to-flv-conversion.html)""",0
1515_3,"""If an app can not be found with its ideal keyword (becuase over a hundred apps already have used that search term) then new apps cannot be found with their ideal search terms.""",0
1515_4,"""The concept of paging using skip and take very easily resolves this issue.""",0
1515_5,"""It's quite dissapointing that a Bible app cannot be found with the search term bible.""",0
1515_7,"""As app developers we are currently stuck with 2 methods of generating revenues 1) one time app payment 2) Ads.""",0
1515_9,"""This would mean we could make ad free apps that developers are motivated to keep adding features to over time since they are generating ongoing revenues.""",0
1515_11,"""Lets say you have a library A that the developer strongly signed.""",0
1515_12,"""Now let's say you have two other libs, B and C, and both of these depend on A.""",0
1515_13,"""If B and C were to be built with different versions of A, how will he use B and C on our projects?""",0
1515_14,"""In the .NET Full Framework, we would use a .config file to make Assembly Binding Redirection (normally, we would point all versions of A to its most recent version), but this is not possible right now in Windows Phone... :( As far as I can now, this affects the whole Silverlight Framework, not just Windows Phone... We really need Assembly Binding Redirection (or Publisher Policies) is Windows Phone!!""",0
1518_1,"""In the .NET Full Framework, we would use a .config file to make Assembly Binding Redirection (normally, we would point all versions of A to its most recent version), but this is not possible right___ more""",0
1519_1,"""Can't find exit button and manual not help me.""",0
1519_2,"""...instead of low/mid/high""",0
1519_4,"""Having to convert a .wav file to .wma or .mp3 format, for selection in the SaveRingtoneTask, is a very difficult process that involves web services and licensing considerations.""",0
1519_7,"""For my idea (which is a big secret !""",0
1519_8,"""), I need this protocol implementation, I certainly can't deal with any other protocol (weather best or worst).""",0
1519_9,"""What do you think about it ?""",0
1519_10,"""Wouldn't be a good idea ?""",0
1519_11,"""(implementing new things for us is always a good thing in my opinion !)""",0
1520_1,"""(sorry if my English is bad, that's a foreign language for me, I'm French)""",0
1521_2,"""Visual Studio 2010 Express for Windows Phone______js___css___Intellisense_________________________________________________ _________PhoneGap_________________________________________________js___css_______________________________________________________________________________________________________________ PhoneGap_____________________Windows Phone______HTML/Javascript/CSS____________________________________________________________________________________________________________""",0
1525_1,"""Currently, you can submit an app to all countries, or specific countries.""",0
1525_3,"""Xbox Live____________________________________________________________________________________________________________________ ______________________________________(StandardTileData)_____________________________________________________________________________________________________ ___________________________________________________________________________________________________ _________________________________""",0
1526_1,"""__________________WIN7________________________ _____________________________________ _____________________________________________________________""",0
1527_1,"""Even the best-optimized app (Jeff Wilcox' 4th & mayor app comes to mind) is slow to start, compared with the included apps (like calendar or hubs).""",0
1527_2,"""It's AFAIK impossible to create an app that opens as soon as it's tapped.""",0
1528_1,"""My app takes approx two seconds to run, even though it only loads a single image and shows no splash screen... You should work on that - I have run out of options to make it faster.""",0
1529_1,"""BTW: http://channel9.msdn.com/events/BUILD/BUILD2011/APP-827T""",0
